Node ID,Node Path,Query
262678011,"Arts, Crafts & Sewing/Scrapbooking/Embellishments",item_type_keyword:scrapbooking-embellishments
3298704011,"Arts, Crafts & Sewing/Scrapbooking/Glitter",item_type_keyword:arts-and-crafts-glitter
12898851,"Arts, Crafts & Sewing/Scrapbooking/Glue Guns",item_type_keyword:arts-and-crafts-glue-guns
12890741,"Arts, Crafts & Sewing/Scrapbooking/Glues & Pastes",
2933695011,"Arts, Crafts & Sewing/Scrapbooking/Glues & Pastes/Art Glues",item_type_keyword:arts-and-crafts-glues
2933696011,"Arts, Crafts & Sewing/Scrapbooking/Glues & Pastes/Art Pastes",item_type_keyword:arts-and-crafts-pastes
262679011,"Arts, Crafts & Sewing/Scrapbooking/Kits",item_type_keyword:scrapbooking-kits
12896731,"Arts, Crafts & Sewing/Scrapbooking/Markers",item_type_keyword:artists-markers
12898151,"Arts, Crafts & Sewing/Scrapbooking/Paper",item_type_keyword:decorative-paper
12896761,"Arts, Crafts & Sewing/Scrapbooking/Pens",item_type_keyword:artists-pens
12898901,"Arts, Crafts & Sewing/Scrapbooking/Photo Mounting Corners",item_type_keyword:photo-mounting-corners
12898911,"Arts, Crafts & Sewing/Scrapbooking/Quilling Strips",item_type_keyword:art-quilling-strips
12898921,"Arts, Crafts & Sewing/Scrapbooking/Scrapbooking Tools",item_type_keyword:scrapbooking-tools
12898931,"Arts, Crafts & Sewing/Scrapbooking/Stamps & Ink Pads",
2933761011,"Arts, Crafts & Sewing/Scrapbooking/Stamps & Ink Pads/Ink Pads",item_type_keyword:rubber-stamp-ink-pads
2933760011,"Arts, Crafts & Sewing/Scrapbooking/Stamps & Ink Pads/Stamps",item_type_keyword:decorative-rubber-stamps
12898101,"Arts, Crafts & Sewing/Scrapbooking/Stencils & Templates",
2933729011,"Arts, Crafts & Sewing/Scrapbooking/Stencils & Templates/Stencils",item_type_keyword:paper-stencils
2933728011,"Arts, Crafts & Sewing/Scrapbooking/Stencils & Templates/Templates",item_type_keyword:paper-templates
12898951,"Arts, Crafts & Sewing/Scrapbooking/Stickers & Sticker Machines",
2933765011,"Arts, Crafts & Sewing/Scrapbooking/Stickers & Sticker Machines/Sticker Machines",item_type_keyword:sticker-machines
2933764011,"Arts, Crafts & Sewing/Scrapbooking/Stickers & Sticker Machines/Stickers",item_type_keyword:decorative-stickers
262669011,"Arts, Crafts & Sewing/Scrapbooking/Storage",item_type_keyword:scrapbooking-storage-products
12890751,"Arts, Crafts & Sewing/Scrapbooking/Tape",item_type_keyword:arts-and-crafts-tapes
12898971,"Arts, Crafts & Sewing/Scrapbooking/Texture Plates",item_type_keyword:texture-plates
12899091,"Arts, Crafts & Sewing/Sewing",item_type_keyword:sewing-products
13838311,"Arts, Crafts & Sewing/Sewing/Bobbins",item_type_keyword:bobbins
12899101,"Arts, Crafts & Sewing/Sewing/Dress Forms",item_type_keyword:dress-forms
12899111,"Arts, Crafts & Sewing/Sewing/Embroidery Machines",item_type_keyword:embroidery-machines
262683011,"Arts, Crafts & Sewing/Sewing/Fasteners",item_type_keyword:sewing-fasteners
262684011,"Arts, Crafts & Sewing/Sewing/Fasteners/Belt Making",item_type_keyword:belt-making-accessories
12899381,"Arts, Crafts & Sewing/Sewing/Fasteners/Buckles & Zippers",
2933766011,"Arts, Crafts & Sewing/Sewing/Fasteners/Buckles & Zippers/Buckles",item_type_keyword:buckles
2933767011,"Arts, Crafts & Sewing/Sewing/Fasteners/Buckles & Zippers/Zippers",item_type_keyword:zippers
12899391,"Arts, Crafts & Sewing/Sewing/Fasteners/Buttons & Snaps",
2933768011,"Arts, Crafts & Sewing/Sewing/Fasteners/Buttons & Snaps/Buttons",item_type_keyword:buttons
2933769011,"Arts, Crafts & Sewing/Sewing/Fasteners/Buttons & Snaps/Snaps",item_type_keyword:snaps
262685011,"Arts, Crafts & Sewing/Sewing/Fasteners/Interlocking Tape",item_type_keyword:craft-interlocking-tape
262686011,"Arts, Crafts & Sewing/Sewing/Fasteners/Undergarment Sewing",item_type_keyword:undergarment-sewing-accessories
262630011,"Arts, Crafts & Sewing/Sewing/Hand Needles",
262634011,"Arts, Crafts & Sewing/Sewing/Hand Needles/Hand Quilting Needles",item_type_keyword:hand-quilting-needles
262635011,"Arts, Crafts & Sewing/Sewing/Hand Needles/Hand Sewing Needles",item_type_keyword:hand-sewing-needles
262631011,"Arts, Crafts & Sewing/Sewing/Machine Needles",
262633011,"Arts, Crafts & Sewing/Sewing/Machine Needles/Embroidery Machine Needles",item_type_keyword:embroidery-machine-needles
262636011,"Arts, Crafts & Sewing/Sewing/Machine Needles/Quilting Machine Needles",item_type_keyword:quilting-machine-needles
689365011,"Arts, Crafts & Sewing/Sewing/Machine Needles/Serger Needles",item_type_keyword:serger-needles
262638011,"Arts, Crafts & Sewing/Sewing/Machine Needles/Sewing Machine Needles",item_type_keyword:sewing-machine-needles
262690011,"Arts, Crafts & Sewing/Sewing/Notions",item_type_keyword:sewing-notions
262691011,"Arts, Crafts & Sewing/Sewing/Notions/Bias Tape",item_type_keyword:sewing-bias-tape
262692011,"Arts, Crafts & Sewing/Sewing/Notions/Elastic",item_type_keyword:craft-elastic
262693011,"Arts, Crafts & Sewing/Sewing/Notions/Hem Tape",item_type_keyword:sewing-hem-tape
262694011,"Arts, Crafts & Sewing/Sewing/Notions/Interfacing",item_type_keyword:fabric-interfacing
262695011,"Arts, Crafts & Sewing/Sewing/Notions/Stabilizers",item_type_keyword:fabric-stabilizers
262696011,"Arts, Crafts & Sewing/Sewing/Pillow Forms & Foam",
2933771011,"Arts, Crafts & Sewing/Sewing/Pillow Forms & Foam/Foam",item_type_keyword:craft-foam
2933770011,"Arts, Crafts & Sewing/Sewing/Pillow Forms & Foam/Pillow Forms",item_type_keyword:pillow-forms
12899431,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions",
2237330011,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions/Pincushions",item_type_keyword:pincushions
262632011,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions/Pins",item_type_keyword:sewing-pins
262640011,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions/Pins/Quilting Pins",item_type_keyword:quilting-pins
262637011,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions/Pins/Safety Pins",item_type_keyword:safety-pins
262639011,"Arts, Crafts & Sewing/Sewing/Pins & Pincushions/Pins/Straight Pins",item_type_keyword:straight-pins
12899441,"Arts, Crafts & Sewing/Sewing/Sergers",item_type_keyword:sergers
13838371,"Arts, Crafts & Sewing/Sewing/Sewing Baskets",item_type_keyword:sewing-baskets
262697011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories",item_type_keyword:sewing-machine-accessories
262698011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Attachments",item_type_keyword:sewing-machine-attachments
262699011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Carrying Cases",item_type_keyword:sewing-machine-carrying-cases
262700011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Memory Cards",item_type_keyword:sewing-machine-memory-cards
262702011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Parts",item_type_keyword:sewing-machine-parts
262703011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Pressure Feet",item_type_keyword:sewing-machine-pressure-feet
262704011,"Arts, Crafts & Sewing/Sewing/Sewing Machine Parts & Accessories/Scanners",item_type_keyword:sewing-machine-scanners
12899461,"Arts, Crafts & Sewing/Sewing/Sewing Machines",item_type_keyword:sewing-machines
262670011,"Arts, Crafts & Sewing/Sewing/Sewing Storage",item_type_keyword:sewing-storage-products
12899471,"Arts, Crafts & Sewing/Sewing/Sewing Tools",
12899481,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Fabric Punches",item_type_keyword:fabric-punches
12899491,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Fabric Rollers",item_type_keyword:fabric-rollers
12899501,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Marking & Tracing Tools",
2933772011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Marking & Tracing Tools/Marking Tools",item_type_keyword:fabric-marking-tools
2933773011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Marking & Tracing Tools/Tracing Tools",item_type_keyword:sewing-tracing-tools
262705011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Patterns & Templates",item_type_keyword:sewing-templates
12899511,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Pinking Shears",item_type_keyword:pinking-shears
689392011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Scissors",item_type_keyword:scissors
12899521,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Seam Rippers",item_type_keyword:seam-rippers
12899531,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Sewing Sets & Kits",item_type_keyword:sewing-kits
12899541,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Tailors Awl",item_type_keyword:tailors-awls
12899551,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Tape Measures & Rulers",
2933775011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Tape Measures & Rulers/Rulers",item_type_keyword:sewing-rulers
2933774011,"Arts, Crafts & Sewing/Sewing/Sewing Tools/Tape Measures & Rulers/Tape Measures",item_type_keyword:craft-tape-measures
13838401,"Arts, Crafts & Sewing/Sewing/Thimbles",item_type_keyword:thimbles
12899561,"Arts, Crafts & Sewing/Sewing/Thread",item_type_keyword:thread
262689011,"Arts, Crafts & Sewing/Sewing/Threaders",item_type_keyword:hand-sewing-needle-threaders
12899361,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments",item_type_keyword:sewing-embellishments
12899371,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Applique",item_type_keyword:applique-patches
262706011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Beaded Trim",item_type_keyword:craft-beaded-trim
12899421,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Braids & Cords",
2933776011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Braids & Cords/Braids",item_type_keyword:craft-braid-trim
2933777011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Braids & Cords/Cords",item_type_keyword:craft-cord-trim
262707011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Fringe Trim",item_type_keyword:craft-fringe-trim
689401011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Lace",item_type_keyword:craft-lace
12899401,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Rhinestones & Sequins",
2933778011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Rhinestones & Sequins/Rhinestones",item_type_keyword:rhinestone-embellishments
2933779011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Rhinestones & Sequins/Sequins",item_type_keyword:sequin-embellishments
12899411,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Ribbons",item_type_keyword:fabric-ribbons
262708011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Rick Rack",item_type_keyword:craft-rick-rack
262709011,"Arts, Crafts & Sewing/Sewing/Trim & Embellishments/Tassels",item_type_keyword:craft-tassels
12897331,"Arts, Crafts & Sewing/Thread",
262659011,"Arts, Crafts & Sewing/Thread/Embroidery",item_type_keyword:embroidery-floss
262660011,"Arts, Crafts & Sewing/Thread/Quilting",item_type_keyword:quilting-thread
262661011,"Arts, Crafts & Sewing/Thread/Serger",item_type_keyword:serger-thread
12899561,"Arts, Crafts & Sewing/Thread/Sewing",item_type_keyword:thread
262625011,"Arts, Crafts & Sewing/Yarn",item_type_keyword:yarn
